countyFIPS,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
39117,85.8,35112.0,3.0,39.5,18.522718871,14.7,200.3,1.0
21099,44.2,18906.0,0.0,40.1,23.039425609000002,6.1,219.1,1.0
39021,93.5,38754.0,0.0,39.7,18.455168236,11.0,189.9,1.0
13043,45.3,10836.0,6.0,37.6,21.666477683000004,10.2,279.1,1.0
47025,74.1,31756.0,5.0,41.1,22.660987481,12.0,256.5,1.0
29015,27.1,19278.0,0.0,51.5,19.500435295,7.5,209.7,0.0
01131,13.1,10627.0,0.0,38.8,22.066630151,17.1,325.1,1.0
17067,24.1,17844.0,0.0,44.6,14.652541657999999,5.4,165.6,1.0
19029,24.7,12930.0,4.0,45.1,17.266042533,7.4,219.0,1.0
26047,69.9,33308.0,58.0,43.1,16.529075452,6.5,172.0,1.0
06011,18.6,21627.0,0.0,33.5,12.217255923,20.1,160.0,1.0
42109,120.8,40540.0,0.0,39.2,17.978891092,7.3,139.4,0.0
47151,41.8,22039.0,0.0,38.1,25.820436757,11.5,206.2,1.0
28015,16.9,9911.0,0.0,43.3,15.629340944,19.3,230.4,0.0
19161,18.0,9719.0,0.0,46.6,15.087674421,6.9,159.3,1.0
27135,9.4,15150.0,0.0,40.7,15.074972894,8.8,133.4,1.0
05021,25.2,14847.0,0.0,43.2,20.333190979,12.9,240.3,1.0
18147,52.8,20327.0,0.0,41.9,17.580567571,6.1,168.6,0.0
21021,157.8,30100.0,22.0,40.6,20.162759662,12.9,174.9,1.0
51053,55.6,28529.0,0.0,40.7,17.540486037,13.6,182.2,0.0
31159,29.3,17318.0,0.0,38.0,13.582589605999999,8.3,139.6,1.0
48179,24.3,21895.0,8.0,38.8,15.735951755999999,9.8,243.7,1.0
18153,48.0,20690.0,4.0,39.8,21.065200146,18.6,219.6,1.0
26053,14.9,15096.0,5.0,46.8,19.421207172,11.3,183.4,1.0
27023,21.4,11924.0,0.0,43.1,15.417223904,8.7,126.1,1.0
41049,5.5,11372.0,0.0,36.5,15.520715550999999,14.4,144.5,1.0
46041,2.3,5904.0,0.0,30.0,30.71723321,17.2,203.6,1.0
46079,19.9,13057.0,0.0,39.9,14.219871664000001,6.7,150.5,1.0
53045,63.3,65507.0,6.0,44.4,15.957913955,9.4,149.2,1.0
48507,9.0,11983.0,0.0,30.8,19.871283588,3.8,190.3,0.0
13171,99.8,19000.0,0.0,37.7,17.738757275999998,19.3,207.0,0.0
26071,10.1,11117.0,3.0,51.9,16.729066197,4.9,191.2,1.0
21225,43.8,14505.0,0.0,36.3,22.414372005,12.8,184.7,1.0
48331,24.3,25131.0,0.0,40.5,15.292339769000002,11.7,185.3,1.0
16043,7.1,13168.0,0.0,33.5,13.97382645,9.9,183.6,0.0
19081,19.9,10712.0,0.0,44.8,14.498356239000001,4.5,163.1,1.0
28131,39.9,18717.0,0.0,35.9,17.542791708,16.6,232.2,1.0
47139,38.7,16898.0,0.0,42.5,21.863483316,13.4,228.6,0.0
37009,64.0,27109.0,0.0,45.5,16.747418802000002,14.3,160.9,1.0
08085,18.4,42214.0,8.0,42.0,15.431181265,5.7,159.2,1.0
48419,32.0,25418.0,0.0,37.6,17.439086874,9.2,212.7,0.0
36011,115.7,77145.0,14.0,41.5,15.717610642,10.5,169.9,1.0
39059,76.8,39022.0,11.0,40.9,21.567506538000004,10.3,197.5,1.0
01075,24.1,13844.0,0.0,43.5,20.430552004000003,16.0,257.4,0.0
19035,20.9,11321.0,0.0,47.0,16.513485611,10.9,141.6,1.0
18079,75.8,27611.0,0.0,38.4,21.766238844,14.9,218.8,1.0
28111,18.9,11931.0,0.0,38.7,20.469624003,13.2,242.5,0.0
28143,23.7,9944.0,0.0,32.1,22.476559741,10.3,346.0,0.0
36039,76.1,47491.0,0.0,44.0,15.446060347000001,7.9,182.4,0.0
19165,20.6,11578.0,0.0,45.4,14.905633336,10.0,161.8,1.0
41061,12.6,26461.0,4.0,40.0,16.122620627,8.1,144.2,1.0
40023,19.7,14668.0,0.0,41.6,22.885813046,9.9,338.0,1.0
39031,65.4,36629.0,7.0,40.8,21.983924544,11.0,192.6,1.0
18049,56.6,20092.0,4.0,40.3,19.518655672999998,6.8,216.0,1.0
22043,34.7,22482.0,0.0,36.8,22.539442260999998,20.1,221.2,0.0
48371,3.3,15673.0,0.0,36.6,13.840546377999999,10.6,188.1,2.0
13003,24.7,8297.0,0.0,33.4,21.822200509,12.4,219.3,0.0
30023,12.6,9131.0,0.0,46.0,18.76629567,11.7,191.3,1.0
27157,41.5,21645.0,0.0,42.8,14.045102737999999,5.6,142.7,2.0
28021,19.7,9002.0,0.0,33.3,25.475241324000002,11.7,314.3,1.0
48149,25.9,25349.0,0.0,46.4,13.018046752,13.1,175.0,1.0
05023,46.9,24965.0,0.0,46.8,17.409398052,8.4,181.4,1.0
20067,13.6,7336.0,0.0,32.8,14.966543697999999,8.4,133.6,1.0
20131,14.2,10155.0,0.0,42.5,15.364823174000001,6.2,153.0,2.0
29003,40.0,17607.0,0.0,41.0,18.23372316,10.1,177.9,0.0
37041,85.8,14029.0,4.0,44.8,17.971445009,13.1,176.0,1.0
21109,39.1,13442.0,0.0,39.5,26.508722819000003,15.7,291.8,0.0
51023,61.3,33277.0,0.0,44.9,14.067543569000001,9.7,168.2,0.0
12077,10.0,8457.0,0.0,37.0,23.553017404000002,12.8,191.4,0.0
16087,7.0,10161.0,0.0,43.6,15.095073371,8.6,175.4,1.0
47005,41.8,16184.0,0.0,45.5,23.658739856999997,11.1,247.2,1.0
48459,67.4,41260.0,0.0,40.5,15.19085237,16.0,227.3,0.0
51670,2198.0,22596.0,17.0,36.5,19.544392371,15.5,248.2,1.0
22059,23.8,14917.0,0.0,37.9,22.664830086,16.8,164.4,2.0
46023,8.3,9338.0,0.0,38.2,20.298709102,8.2,168.5,2.0
55023,29.2,16291.0,0.0,44.7,15.898762759,12.5,152.8,1.0
27093,38.3,23141.0,0.0,41.2,14.138113339,9.0,116.1,1.0
47085,34.9,18486.0,0.0,41.9,20.54988083,8.0,239.1,1.0
21163,93.7,28715.0,0.0,35.0,21.334399977,12.6,182.8,0.0
38003,7.4,10542.0,0.0,44.3,15.68860574,6.8,127.0,1.0
19005,22.4,13832.0,0.0,44.0,16.187211295999997,7.9,152.0,1.0
47087,37.8,11758.0,0.0,44.7,23.836507508,10.8,244.2,0.0
19077,18.6,10720.0,0.0,44.8,15.06224817,5.4,142.8,1.0
39065,68.2,31480.0,0.0,34.7,20.857706965,12.9,239.7,1.0
19063,26.0,9253.0,0.0,41.0,17.97383965,4.9,142.5,1.0
26095,7.4,6283.0,0.0,43.0,19.919706979,5.7,177.9,1.0
41003,126.6,92101.0,12.0,32.1,13.275460835,5.3,111.0,1.0
29163,27.6,18504.0,0.0,39.9,21.18311082,13.9,224.1,1.0
47015,52.0,14462.0,0.0,41.4,22.207587674000003,9.1,227.2,1.0
51169,43.3,21534.0,0.0,44.7,18.887196425,14.3,215.9,0.0
55113,13.2,16489.0,0.0,47.2,19.894844601,8.2,180.1,1.0
48015,44.0,29989.0,0.0,40.7,13.560554297000001,8.6,188.3,1.0
48131,6.6,11212.0,0.0,37.3,15.741370984000001,10.3,216.2,0.0
31179,21.7,9403.0,0.0,29.2,13.929016064,9.7,161.1,1.0
19075,24.8,12304.0,0.0,43.0,13.523542151,7.0,156.3,1.0
17061,25.6,13044.0,0.0,41.6,16.87536568,9.5,196.2,1.0
41041,47.0,49388.0,0.0,49.6,15.922154517000001,8.4,131.3,2.0
55099,11.3,13397.0,4.0,48.3,15.430803143,6.8,173.8,1.0
13109,60.2,10721.0,0.0,35.9,19.269089607,6.3,222.2,1.0
29133,34.9,13336.0,0.0,39.4,27.050968014000002,18.6,269.7,0.0
40005,14.5,13838.0,0.0,39.5,20.874302968,11.7,343.3,1.0
51690,1261.5,12902.0,0.0,43.6,20.337232588,12.0,298.6,0.0
37185,49.0,19807.0,0.0,44.9,19.044592732,4.8,186.3,0.0
48241,38.0,35872.0,6.0,40.5,16.262371849,9.7,236.2,1.0
19037,24.7,11964.0,0.0,43.7,15.791497674,6.5,190.9,1.0
05081,24.8,12326.0,0.0,41.2,21.064747174,18.6,249.8,1.0
16045,29.8,17634.0,0.0,42.9,14.071103765,8.9,159.3,1.0
17045,29.8,17360.0,0.0,43.2,15.360290299,7.0,235.0,1.0
45017,39.8,14520.0,0.0,43.4,16.376316025,12.4,171.3,0.0
48089,21.7,21217.0,4.0,43.6,13.387590158,8.1,220.9,2.0
28041,20.2,13586.0,0.0,36.6,16.800455973,10.7,274.1,2.0
51620,1045.9,8013.0,8.0,40.7,19.743404588,11.5,202.1,1.0
13065,8.5,6648.0,0.0,36.8,23.648212126999997,24.2,308.4,1.0
19091,22.6,9547.0,0.0,44.3,16.4724998,5.0,210.1,1.0
25011,102.1,70963.0,6.0,44.2,13.611180122,9.5,147.2,1.0
18117,49.8,19489.0,0.0,40.8,21.196539276,11.0,195.6,1.0
46019,4.5,10222.0,0.0,41.1,15.914370276,8.9,150.1,0.0
47083,42.1,8263.0,0.0,41.8,22.445691954,9.7,210.6,1.0
39127,88.4,36033.0,0.0,38.6,20.397152435,10.5,215.1,0.0
47129,42.1,21579.0,0.0,39.8,24.803678765,19.4,219.7,0.0
01119,15.2,12691.0,0.0,37.7,22.491914971999996,18.7,223.3,1.0
17023,32.6,15596.0,0.0,42.3,16.057719883,5.3,209.7,0.0
36037,121.9,57511.0,10.0,41.5,15.922101555,11.3,166.4,1.0
41019,21.4,110283.0,32.0,46.1,15.478514803,11.2,140.2,2.0
51139,77.3,23933.0,0.0,43.0,17.945163859,19.9,184.8,1.0
48051,26.1,18389.0,0.0,43.0,14.072572987000001,3.6,253.6,1.0
18045,43.6,16351.0,0.0,41.6,20.568950262999998,12.1,187.3,0.0
24039,82.8,25675.0,0.0,36.5,19.760160115999998,12.3,268.4,1.0
48365,29.7,23148.0,0.0,38.9,15.843510038,14.2,188.2,1.0
08067,30.3,56310.0,11.0,38.4,14.778477805,4.4,125.8,2.0
17087,36.6,12456.0,0.0,42.2,16.530659705,6.8,148.8,0.0
39161,70.3,28281.0,5.0,40.3,18.156577555,12.9,167.5,1.0
27039,45.7,20822.0,0.0,36.4,13.878934841,9.4,150.5,0.0
29011,21.0,11798.0,4.0,40.3,20.395320801,12.9,213.7,1.0
13167,32.9,9708.0,0.0,40.4,18.355068669,13.0,213.3,0.0
17101,45.2,15765.0,0.0,39.7,17.81350613,16.3,202.1,1.0
22081,23.4,8477.0,0.0,38.8,21.883761695,13.4,197.6,1.0
36089,41.8,108047.0,20.0,37.5,17.38965495,9.4,189.5,5.0
39131,65.2,28067.0,0.0,39.2,21.054984794,15.4,206.6,1.0
40061,22.2,12668.0,0.0,39.9,20.888760047999998,8.8,280.6,1.0
54083,28.3,28823.0,0.0,43.4,22.347447104,10.7,188.9,1.0
20099,33.5,19964.0,5.0,40.5,19.234763600999997,11.1,216.6,2.0
48233,25.0,21198.0,4.0,37.8,15.468328875,9.7,294.0,1.0
13221,33.9,15054.0,0.0,40.1,16.893022406,10.0,163.7,0.0
19069,18.4,10124.0,0.0,42.8,16.70181748,13.1,163.5,1.0
21171,33.3,10718.0,0.0,42.1,23.155207438,17.2,322.6,1.0
48353,16.7,14751.0,5.0,39.0,14.887025310999999,17.2,226.1,1.0
18175,55.0,27943.0,0.0,39.2,21.235927479,12.7,202.9,1.0
21205,83.4,24583.0,10.0,31.7,23.69344843,12.5,206.0,1.0
46109,9.2,10447.0,0.0,39.5,20.93388754,14.6,155.4,1.0
54049,182.7,56097.0,14.0,41.0,23.325618607,10.9,222.5,1.0
13281,62.9,11852.0,0.0,51.1,13.864982909,3.7,149.4,1.0
18015,54.2,20127.0,0.0,40.9,18.341353424,8.7,171.9,0.0
21115,89.2,22386.0,6.0,40.4,22.006533135,15.7,260.4,1.0
29217,25.6,20528.0,6.0,40.0,20.596814823,4.9,246.8,1.0
21239,132.1,26533.0,0.0,41.0,17.990421804,7.3,166.3,1.0
05087,18.8,16481.0,0.0,40.9,20.813868314,10.1,274.7,0.0
16049,1.9,16513.0,0.0,48.0,14.08857112,7.1,148.0,2.0
28053,22.4,8257.0,0.0,34.4,25.66835241,11.9,280.9,0.0
13165,24.0,8683.0,0.0,38.2,22.16803561,12.5,183.0,1.0
17131,29.3,15601.0,0.0,43.7,15.154565366,9.7,184.4,1.0
18047,60.1,22736.0,7.0,40.0,19.421515051,9.1,172.1,1.0
20149,25.7,24277.0,0.0,34.8,14.58310464,9.3,149.8,2.0
21207,69.3,17821.0,2.0,42.2,22.994512158000003,9.9,222.0,1.0
36113,75.8,64265.0,24.0,44.1,14.216023097,6.9,153.3,1.0
41035,11.2,67653.0,0.0,41.7,16.193287464,10.3,162.5,1.0
51640,854.7,6423.0,10.0,42.4,19.116548062,10.6,249.0,1.0
13251,22.6,13938.0,0.0,39.5,19.896080873,10.6,207.4,1.0
19121,28.0,16249.0,0.0,39.8,14.640956812,9.7,153.7,1.0
23011,140.8,122083.0,16.0,42.8,16.463107334,8.4,168.6,2.0
36003,47.6,46430.0,6.0,37.8,16.559035378,9.2,178.9,2.0
20041,23.3,18717.0,0.0,41.4,17.975540411,8.9,162.7,2.0
21031,29.8,12772.0,0.0,40.1,22.939570395,11.1,201.5,0.0
51790,1188.8,24922.0,0.0,42.2,16.656578296,12.1,196.9,0.0
05043,22.3,18328.0,5.0,36.9,20.831699776,18.0,265.2,1.0
38097,9.4,8037.0,0.0,42.6,16.286402962,10.7,135.4,2.0
22025,14.7,9608.0,0.0,38.8,22.540613834000002,11.6,369.7,0.0
20193,7.4,7711.0,1.0,36.6,15.744579668,4.2,161.8,1.0
51033,54.1,30772.0,0.0,38.9,17.015807615,11.8,177.6,0.0
28065,30.6,11234.0,0.0,41.0,24.577656505,11.9,246.8,1.0
51137,98.3,36644.0,0.0,42.6,15.630517557000001,12.2,143.9,0.0
17147,38.1,16396.0,0.0,42.6,13.429547099,16.9,166.0,1.0
55011,20.2,13125.0,0.0,44.1,15.532227523,6.0,155.0,0.0
48161,22.6,19808.0,0.0,40.9,16.225948267,17.0,200.4,1.0
08015,17.6,20027.0,2.0,47.4,13.488872927000001,5.2,132.2,1.0
35027,4.2,19556.0,4.0,49.4,15.914026166,8.8,142.2,1.0
36017,56.5,47536.0,7.0,42.9,16.253968005999997,10.9,256.3,1.0
20191,20.4,22996.0,0.0,40.5,16.516888994000002,11.2,170.6,2.0
20145,9.2,6562.0,0.0,43.2,16.038124272,11.9,162.0,1.0
54005,49.1,21951.0,0.0,40.7,25.168406815,17.1,219.2,1.0
13241,44.0,16867.0,0.0,45.8,17.016575575,14.7,158.6,1.0
19131,23.0,10569.0,0.0,44.0,15.152313692,5.8,165.2,1.0
05113,24.1,20049.0,6.0,43.1,20.483963327999998,10.3,245.5,1.0
19007,25.9,12437.0,3.0,44.2,16.839793466,11.7,204.4,1.0
42115,52.7,40589.0,4.0,45.1,18.23789019,9.5,181.5,2.0
29059,31.0,16762.0,0.0,41.4,20.410061905,10.9,183.6,0.0
27117,20.6,9047.0,0.0,42.3,15.214050602999999,8.4,144.5,1.0
40063,17.4,13335.0,0.0,40.1,20.706450251,21.8,320.1,1.0
54035,62.9,28706.0,0.0,42.2,21.006730088,12.1,192.6,1.0
17025,29.5,13253.0,0.0,42.2,15.831943526,7.1,192.7,1.0
05041,16.9,11512.0,0.0,38.7,24.25184846,11.5,364.5,2.0
36043,45.7,61833.0,0.0,42.1,17.827296884000003,10.2,195.7,1.0
37175,87.4,34215.0,4.0,48.8,15.696345978,6.6,127.2,1.0
13253,37.1,8315.0,0.0,43.7,17.925390354,7.3,194.1,1.0
31131,25.6,15985.0,0.0,42.9,13.762924695999999,10.0,135.4,2.0
32005,66.2,48467.0,0.0,47.4,14.153922189000001,6.1,133.8,1.0
30105,1.5,7437.0,0.0,46.4,16.034640448,9.2,194.2,1.0
05135,28.6,17366.0,0.0,47.0,21.088879807999998,16.4,259.3,0.0
21213,74.0,18529.0,0.0,39.3,20.830966794000002,11.3,239.9,1.0
36077,62.2,59749.0,14.0,40.9,15.505931362,8.0,180.3,2.0
55013,18.8,15392.0,0.0,49.1,16.09637578,10.1,141.5,1.0
37055,88.5,36501.0,0.0,43.6,15.757820204000001,8.2,153.9,1.0
47027,33.2,7717.0,0.0,45.1,25.42118208,6.5,243.1,1.0
51065,89.8,26783.0,0.0,41.1,14.043364605999999,14.4,136.7,0.0
17039,41.7,15769.0,0.0,41.7,15.47872977,8.5,171.1,1.0
29177,41.3,22883.0,0.0,40.6,19.508338177,12.3,198.5,1.0
36073,109.6,40612.0,0.0,41.0,17.041979004,13.3,207.9,1.0
49041,10.9,21539.0,0.0,32.8,10.065589082,8.0,181.6,1.0
53029,376.6,84460.0,6.0,43.2,11.600615292999999,6.2,132.4,1.0
21167,85.7,21774.0,4.0,41.7,20.510978039,12.4,181.6,1.0
16041,19.3,13726.0,0.0,31.5,13.216661759,6.8,136.4,1.0
27133,20.1,9414.0,0.0,41.4,14.173701832,3.7,145.9,1.0
16073,1.5,11693.0,0.0,36.0,15.515514137,11.8,154.8,0.0
32001,5.1,24440.0,0.0,39.0,18.100332277,6.8,242.7,1.0
17159,45.1,15763.0,8.0,42.1,16.866835982,11.1,200.7,1.0
20053,9.1,6196.0,0.0,44.3,15.133026262000001,9.8,181.6,1.0
42121,81.5,51266.0,8.0,44.3,18.574465727,13.0,182.8,1.0
48395,19.4,17284.0,0.0,40.4,14.72178451,13.8,213.1,0.0
48487,13.9,12820.0,0.0,38.0,16.160630403,12.8,188.6,1.0
22091,27.4,10262.0,0.0,39.5,23.91719357,9.5,199.7,1.0
29211,10.4,6221.0,0.0,40.8,19.843018123,19.1,222.8,1.0
55007,10.2,15042.0,0.0,49.4,16.058552195,5.9,162.6,0.0
47161,29.0,13561.0,0.0,42.8,20.703662226,8.5,243.7,0.0
26137,46.9,24665.0,4.0,43.2,17.575400309000003,9.7,183.0,1.0
39053,66.3,29979.0,14.0,39.9,20.895920104,16.2,216.8,1.0
54109,47.6,20786.0,0.0,42.6,24.145529897,12.6,242.4,0.0
56023,4.4,19434.0,0.0,37.4,14.588038108,6.8,156.1,2.0
05103,35.6,23606.0,8.0,42.1,22.845478643000003,12.4,239.4,1.0
13093,38.1,13706.0,0.0,40.0,19.582000777,14.2,194.6,1.0
21043,67.7,27004.0,0.0,39.3,22.668578107,13.3,222.8,0.0
28005,18.0,12326.0,0.0,43.7,18.693335466,11.7,246.0,0.0
48035,18.5,18691.0,0.0,45.2,14.269071565,7.9,188.1,1.0
48501,9.9,8591.0,0.0,32.8,13.830263694000001,9.2,201.2,1.0
51025,30.8,16384.0,0.0,41.3,20.054989585,13.0,218.5,0.0
55003,15.5,15600.0,0.0,40.3,18.637507301,7.2,178.8,1.0
21045,35.9,15888.0,0.0,40.6,26.447681526999997,12.1,191.6,1.0
45005,25.5,8903.0,0.0,38.8,22.220363031999998,14.6,217.2,1.0
28119,20.3,7051.0,0.0,37.3,26.004653267,13.2,286.8,1.0
48225,19.3,23169.0,0.0,43.6,17.821101442,9.2,198.5,1.0
48259,50.4,45641.0,0.0,44.1,11.960716759,4.9,165.4,0.0
17189,26.2,13995.0,0.0,42.3,14.898226745999999,8.8,187.4,1.0
42099,83.4,46139.0,0.0,41.1,17.126864508,5.8,185.7,0.0
17079,19.6,9611.0,0.0,42.7,14.925071324000001,8.2,188.9,0.0
13141,20.0,8348.0,0.0,43.0,21.56114069,16.4,207.7,0.0
19147,16.7,8929.0,0.0,43.9,14.456613479000001,10.5,152.0,1.0
21119,46.5,15126.0,0.0,40.5,24.959567674000002,14.7,275.5,0.0
51109,66.8,36778.0,0.0,42.6,16.358196679000002,11.5,136.8,0.0
55107,16.2,14147.0,4.0,45.8,16.574520258,4.9,165.9,1.0
26035,54.8,30757.0,0.0,45.3,20.224785458,13.7,254.8,1.0
36051,103.5,63227.0,0.0,39.8,15.326099779000002,10.4,144.5,1.0
13083,95.6,16226.0,0.0,39.0,15.528898932,22.6,229.6,0.0
17035,31.9,10808.0,0.0,40.9,15.863592846,19.5,178.6,0.0
27159,25.8,13773.0,2.0,43.3,15.984677159,8.1,171.6,1.0
18139,42.6,16663.0,0.0,40.6,21.353093057,9.6,169.8,1.0
31173,17.6,7303.0,0.0,29.4,27.011980962,18.4,195.8,1.0
51077,35.1,15631.0,0.0,46.7,19.438622231,8.0,156.2,0.0
21087,39.4,11049.0,0.0,42.6,21.109029745,9.5,242.5,1.0
30053,5.5,19794.0,0.0,48.9,16.132728336,6.3,184.2,1.0
51820,1396.8,22628.0,0.0,38.8,17.998718623,18.5,196.1,0.0
21123,54.3,14307.0,0.0,40.2,21.336173044000002,8.6,186.6,0.0
21203,53.9,16750.0,0.0,40.6,23.572164964000002,11.1,205.8,1.0
30017,3.1,11586.0,4.0,42.1,15.200744755999999,9.2,160.5,1.0
48063,63.3,13033.0,0.0,38.3,16.051539618,14.1,225.3,1.0
30005,1.5,6807.0,0.0,35.1,26.04204289,12.1,193.8,1.0
49007,14.5,20269.0,6.0,34.4,12.187792529000001,8.4,205.7,1.0
20085,20.5,13280.0,0.0,40.7,16.000957754,9.0,165.2,1.0
17053,29.0,13264.0,2.0,42.4,16.441938417,3.8,189.1,1.0
18125,38.4,12410.0,0.0,42.8,19.780155511,16.8,180.6,0.0
05137,20.4,12457.0,0.0,47.7,20.459451544,17.8,186.4,1.0
31089,4.3,10178.0,0.0,46.1,13.445443892,7.4,175.3,3.0
47153,53.1,14876.0,0.0,40.6,21.495811574,10.5,180.3,0.0
56009,3.3,13640.0,0.0,39.0,15.381535630999998,8.5,152.7,1.0
05029,38.5,20891.0,0.0,40.5,19.000933819,16.3,224.3,1.0
17125,27.2,13565.0,0.0,44.0,16.240359929,10.5,177.7,1.0
28009,21.5,8271.0,0.0,39.4,18.33024885,17.5,259.4,0.0
27127,18.3,15249.0,0.0,42.6,15.041295017000001,11.0,134.9,1.0
49047,7.3,35438.0,4.0,29.1,12.817924632999999,10.3,146.1,1.0
13235,48.2,11069.0,6.0,41.1,18.316139428,19.5,206.3,1.0
05053,28.3,18188.0,0.0,39.5,18.222245822999998,14.7,195.1,0.0
21137,74.1,24644.0,0.0,39.5,23.064882036,15.3,213.9,1.0
37149,86.3,20611.0,6.0,49.1,13.802679907,11.0,151.5,1.0
48111,4.5,7200.0,0.0,32.2,15.784335085999999,8.1,194.3,1.0
51135,50.4,15420.0,0.0,41.4,20.261374234,20.6,206.1,0.0
26069,47.1,25081.0,4.0,51.0,16.972381864000003,13.3,249.4,1.0
29063,30.6,12630.0,0.0,39.9,20.370000342,12.1,179.9,0.0
39175,55.6,21935.0,5.0,40.5,18.568423336,12.3,183.6,1.0
16077,5.6,7768.0,0.0,33.2,14.506599275,12.4,186.0,1.0
30083,4.7,10913.0,0.0,41.3,14.070014976,6.9,164.4,1.0
40099,32.4,13953.0,0.0,41.0,18.198197754000002,10.4,257.7,1.0
16081,22.6,11640.0,0.0,33.2,13.476403875,4.4,142.1,1.0
21215,91.4,18794.0,0.0,38.9,18.175387652,17.4,174.1,0.0
22021,19.1,9960.0,0.0,39.6,23.444715055,13.7,418.1,2.0
38009,3.9,6411.0,0.0,48.0,15.728720999999998,6.9,156.2,1.0
51197,63.3,28754.0,6.0,43.2,17.206555572,10.6,227.3,1.0
01023,15.2,12841.0,0.0,43.4,18.79324829,13.9,270.2,1.0
31039,16.0,8940.0,0.0,43.7,13.068475377,7.3,142.4,1.0
46115,4.3,6495.0,0.0,44.4,14.262682293,11.7,140.4,1.0
19039,21.5,9423.0,0.0,40.2,17.179426684000003,9.9,176.0,1.0
20133,28.9,15951.0,5.0,40.2,19.577156755,12.5,207.2,1.0
21233,41.0,13111.0,0.0,40.1,23.242518825999998,10.9,227.0,0.0
27173,13.8,9795.0,0.0,42.9,15.163888421,9.9,132.1,2.0
13287,31.3,7912.0,0.0,38.7,18.56569517,16.2,228.7,0.0
13209,38.1,9193.0,0.0,37.0,17.094514732,8.0,251.0,0.0
21017,69.0,20184.0,4.0,40.7,20.423391152,8.9,185.0,1.0
39001,48.9,27724.0,0.0,39.6,24.282192025,13.9,222.7,1.0
20087,35.9,18975.0,0.0,42.6,16.472172357,9.8,164.2,1.0
37199,57.0,17903.0,0.0,45.5,16.81119175,15.3,156.6,0.0
39125,47.1,18760.0,0.0,40.0,17.411086232,8.2,168.6,1.0
48093,14.9,13534.0,0.0,43.3,14.522763417,12.4,207.2,1.0
48289,15.7,17270.0,0.0,45.7,15.692028652000001,16.6,180.9,0.0
56007,2.0,14971.0,6.0,38.9,16.958454735,6.5,168.6,1.0
13319,21.4,9036.0,0.0,41.1,18.190349501,11.5,282.7,0.0
46051,10.8,7147.0,0.0,45.1,13.320887044000001,5.8,154.3,1.0
08003,21.4,16683.0,6.0,32.9,17.284642561,6.2,157.6,1.0
22123,32.3,10982.0,0.0,39.4,21.277978658,23.0,263.9,1.0
27033,18.3,11277.0,0.0,44.2,14.436397535,12.2,138.7,2.0
46087,9.8,5546.0,0.0,42.7,13.564802095,6.8,160.9,0.0
48171,23.5,26804.0,10.0,49.6,12.446428243,2.3,146.3,1.0
48297,11.1,12166.0,0.0,43.8,14.521777204000001,12.8,202.9,0.0
26063,39.6,31166.0,4.0,46.8,16.020265019,9.7,228.6,3.0
46015,6.4,5229.0,0.0,41.3,15.959976359,3.4,159.0,1.0
19175,29.6,12359.0,4.0,40.9,16.191578729,16.1,236.2,1.0
21231,45.4,20468.0,0.0,41.1,24.049804996,10.6,223.0,1.0
39073,69.7,28385.0,4.0,40.9,19.805127134,11.6,189.9,1.0
26033,24.7,37517.0,6.0,39.5,21.610632823000003,11.3,179.7,1.0
21079,73.5,17560.0,0.0,41.2,20.414659705,14.7,172.8,0.0
23019,45.3,151096.0,51.0,39.9,16.858076332,9.7,163.2,4.0
47135,19.1,8064.0,0.0,43.1,24.308111785999998,13.9,294.2,1.0
13155,26.9,9398.0,0.0,38.8,20.337675408,16.3,228.8,1.0
05049,19.8,12269.0,0.0,47.0,20.012115075,10.4,208.6,1.0
19101,38.7,18381.0,0.0,43.5,15.291315628,6.6,180.3,1.0
27129,16.0,14612.0,0.0,44.2,14.350615334,9.1,125.6,1.0
40117,29.2,16390.0,0.0,41.3,19.49964543,12.8,246.6,1.0
30009,4.9,10714.0,0.0,48.1,14.406729612000001,4.2,145.4,1.0
38067,6.6,6947.0,0.0,46.7,16.065499644000003,11.0,141.6,1.0
40095,42.7,16806.0,0.0,43.2,18.802871875999998,13.9,222.7,1.0
28155,24.4,9788.0,0.0,39.9,19.125238184,10.5,315.8,1.0
46033,5.3,8726.0,0.0,50.3,13.854717575999999,12.4,149.5,1.0
53003,34.0,22610.0,0.0,43.5,14.357644394000001,10.2,156.4,1.0
31137,17.0,8996.0,0.0,42.8,13.382362566,8.0,141.1,1.0
47121,60.2,12306.0,0.0,42.9,21.998919963000002,13.3,228.2,0.0
13159,37.8,14040.0,0.0,39.0,19.118412044,10.9,195.6,1.0
13273,27.8,8611.0,0.0,39.6,21.255897677,12.1,187.6,0.0
19151,12.7,6740.0,0.0,47.6,16.199204921,7.5,188.2,1.0
05011,17.7,10897.0,0.0,40.3,21.76763047,14.0,265.3,1.0
13201,21.7,5686.0,0.0,41.7,18.011353819,16.9,196.0,1.0
18159,61.2,15128.0,0.0,42.6,18.771037998,14.4,184.8,1.0
21135,28.7,13257.0,0.0,40.3,25.187281239,11.4,221.1,0.0
36115,76.1,61197.0,0.0,41.7,15.354920424000001,10.3,164.9,0.0
18119,56.0,20845.0,0.0,42.4,20.491930586,13.1,193.0,0.0
41065,10.6,26505.0,17.0,41.7,15.639424163,3.5,147.6,1.0
